	d33009	d33018	d33031	d33039	d33120	d33209	d33211	d33369	d33413	d33430	d33451	d33455	d33512	others33013
102723534_at	2.333366756	1.743072278	1.236383258	2.123176816	1.207979436	0.539682902	1.869801429	2.029129378	1.902337198	3.067407257	1.565302912	1.965382618	2.025682978	1.529548523
102723555_at	0.123342483	0	0	0	0	0	0	0.883034313	0	0	0	0.36093266	0	0
102723623_at	5.287552989	6.465268715	2.091833542	6.451186889	1.6083567	3.46318186	1.61667004	1.808371627	6.076861155	7.048686989	6.004241665	7.281084751	6.937476805	6.033637176
102723722_at	0.605832152	0	0	0.687929117	2.052381734	0.68307407	1.891399966	1.955837372	2.121170219	1.549962881	0.368053585	2.678393326	1.018000919	0.879390931
102723728_at	4.797110797	3.576829622	2.57582704	5.130199579	2.122949285	2.532246279	3.895561561	5.355111578	5.073037611	3.002293972	5.329110737	5.648646468	2.588357056	1.533770885
102723730_at	0	0.072771153	0.129516498	0.199054617	0	0	0	0.103940814	0.99689697	0.108108962	0.276333964	0.233974497	0	0
102723750_at	0.063495567	0	0.093408521	0.03750735	0.124951552	0.055415772	0.112206214	0.145871513	0.109407455	0.321191332	0.645030441	0.838451498	0.388849841	2.583746649
102723796_at	0	0	0.234461896	0	0	0	0	0	0	0	0.673513234	0.360128559	0	0
102723849_at	0.869249481	0.592336105	0.206169376	0.164767495	0.872740935	0	0.45576831	0.983650598	0.785576787	0	1.535585078	0.729632124	1.275580302	0
102723859_at	1.21773443	1.251959133	1.695850202	0.884918233	0.447336887	1.938159539	1.411980473	1.278024178	1.587323787	0.672427902	3.641251771	1.919501845	2.459024564	4.037047493
102723872_at	0.08715345	0	0	0.196370035	0	0	0	0	0	0	0	0.069812385	0	0
102723899_at	0	0	0	0.188975933	0	0	0.19314561	0.359160062	0.504498527	0	0.484828316	0.465407965	0.555465344	0
102723971_at	0.859673451	0	0.932252059	0.30851663	0.268730505	0	0.166107932	0.78440412	0.439996012	0.322869794	0.887985806	0.405226951	0	0
102724062_at	0	0	0	0.167760807	0	0	0.171489703	0.583169146	0	0.721231116	2.231200866	0.811259973	1.024677697	5.213139501
102724101_at	0.097624227	0.15658919	0.14283807	0.057945806	0	0	0.116228113	0	0	0	0	0.078255811	0.270572708	0
102724127_at	0.144034566	0	0.073169778	0	0.098107856	0	0.116202612	0.114709941	0	0.060878825	0.303188909	0.188173552	0.185857655	0.591440196
102724135_at	0	0	0	0	0	0	0	0	0	0	0.850075245	0	0.249433663	0
102724183_at	0	0	0	0.124004559	0	0	0	0.240360521	0	0	0.469087632	0.573676483	0.379833301	1.077300752
102724231_at	0	0	0	0	0	0.102519183	0	0.137573899	0.103110417	0	0.277461787	0.224581766	0	0
102724237_at	0	0.097537956	0	0.070397506	0	0	0	0.13881679	0	0	0.099438874	0	0	0
102724265_at	0.089482188	0.14376896	0	0.201420505	0	0	0.106591022	0.203279956	0	0.395306351	0.279532994	0.327379732	0.323532806	0
102724279_at	0.422835323	0	0	0	0	0	0.49376406	0	0	2.255435352	2.968534574	1.53507729	1.588295768	4.483410467
102724378_at	0.23588849	0.101277237	0.092228613	0	0.123389941	0	0.074802475	0.144061259	0.108032913	0	0.531205957	0.398582995	0.522221246	0.280172051
102724474_at	4.518962884	4.571677182	5.121948162	4.809991602	5.935618052	5.165205456	5.210385051	4.865683972	5.593038896	5.898554952	4.46421449	5.952206706	4.479258574	6.700260622
102724485_at	0	0	0	0.082968806	0.139684721	0.121687284	0	0.162935247	0	0	0.225200241	0.312128149	0	0
102724488_at	6.398305697	7.236277824	6.416760745	6.617095917	7.543286416	7.366104025	8.21260766	8.20350177	7.839705924	7.805832341	6.779163283	7.951170771	8.161025537	6.81294512
102724624_at	11.5113197	11.35839703	11.29175776	11.22140059	10.57389822	10.04176685	9.256384201	10.3457577	10.70181649	13.04493227	10.70425294	10.96167201	15.31709121	11.99972411
102724642_at	1.143450375	0.136191992	1.285649084	0.098658938	0	0.144341427	0.367130635	0.192770311	0	0.605184502	1.64198073	0.519235764	1.412810409	1.858420761
102724646_at	0.205563864	0.170423822	0.07985569	0.063256797	0.10698934	0.093069292	0.064715136	0.125030372	0.342714968	0	0.253235276	0.383843572	0	0
102724657_at	0.202221036	0	0.533427554	0.338274393	0.203230906	0	0	0.617033012	0.610639179	0	0.170807856	0.238420979	0	0
102724720_at	0	0.107536615	0.097947522	0	0	0.114038404	0	0.152828045	0.114693469	0.081610885	0.109625097	0.248684669	0.12806623	0
102724862_at	0	0.091128334	0.082960587	0.246663742	0	0	0.131494717	0	0	0.069064051	0.092908316	0.172236164	0.108641884	0
102724877_at	2.098795543	3.971188594	1.967145778	4.3138556	4.225864822	2.955940128	2.986194583	2.976110606	2.5520997	1.26291186	1.684962669	0.658243183	1.636288536	2.354578485
102724904_at	0.146388921	0	0	0.459533297	0	0	0	0.324856239	0	0.178269176	0.440243323	0.511109467	0.879030053	2.845094552
102724928_at	0	0	0	0.058654945	0	0	0	0	0	0.061636875	0.161464299	0.040146886	0.097099601	0
102724957_at	0	0	0.198319295	0	0	0	0	0	0.230906055	0	0	0.306580298	0.256675495	0
102724965_at	0	0.349456176	0	0	0	0	0	0	0	0	0.457132759	0.235938822	0	0.62156304
102725021_at	0.0385232	0	0.05690194	0	0	0	0.046044012	0.089489137	0	0	0.183495259	0.060867303	0	0.177110793
102725180_at	0.299888722	0.623422926	0.835987596	0.659605998	0.550480066	0.156918551	0.962960999	0.628878436	1.289759909	0.406212417	0.869588161	1.054827162	0.332679679	1.761150001
10273_at	3.366342708	3.543558966	2.973567361	3.395994717	3.016149142	3.09658643	3.440918119	3.155534436	3.413748871	2.080373161	2.934733314	3.32168155	2.443641472	5.183797732
10274_at	0.682520561	0.32979724	0.647286217	0.681060078	1.02585006	0.055193208	0.488251746	0.398229723	0.702835204	0.320012109	0.677075564	1.012072965	0.17891918	0.405364851
10276_at	0.819239189	0.039587934	0.138837561	0.21302294	0.227485942	0.161279734	0.16626446	0.311542436	0.04228903	0.370622769	0.540127419	0.813482369	0.378889015	2.2791188
10277_at	5.906045717	5.490147702	5.753055991	6.373537656	6.771761346	6.213469113	6.37110958	6.482002897	6.549622402	6.141639562	5.61828792	6.700698171	5.776959058	4.494097892
10278_at	0	0	0.285766398	0	0	0	0	0.301358288	0.426563324	0	0.219240247	0.304099492	0	0
10279_at	0.213192012	0	0.211416874	0.169021983	0.14631012	0	0.088973567	0.702773994	0	0	0.529486091	0.465063449	0.502940125	3.118755611
1028_at	0.10813273	0	0.300307441	0.24153047	0	0	0	0.243729945	0.18432265	0.132057376	0	0.51982622	0	0.808452542
10280_at	7.83264416	7.273384629	6.91987693	7.176121901	7.291600524	6.962114487	7.086739015	7.250877632	7.31290972	7.328022	7.653655891	7.036944665	6.991124495	8.415358373
102800317_at	1.606633053	1.589638429	1.609959338	1.420226689	2.030170296	2.102048196	1.81246251	2.050987437	2.167337721	1.840772379	2.086194368	1.621225491	1.89222788	1.687634127
10282_at	0.134232903	0.969446561	0.254923576	0.964459811	0.335044621	0	0	0.621073505	0	0.056624476	0.346535415	0.361389733	0.173376892	0.702673079
10283_at	2.778329175	2.818679446	2.486955126	2.499290493	2.933818276	3.096806629	2.969093373	3.232359627	3.405507173	3.540709625	2.175021878	3.619070234	2.438601972	3.242578725
10284_at	3.463880494	2.853132488	4.081966363	3.242443954	4.241821546	4.617050077	4.642354778	4.593223828	4.223305499	4.324457977	3.032839206	4.256368008	2.647138797	2.747462047
10285_at	0	0	0	0	0	0	0	0	0	0	0	0.149249289	0	0
10288_at	2.665974447	1.654935833	2.136186364	2.196925767	0.983536215	1.127249231	1.924416438	2.678524726	1.290905996	2.715233952	2.906141391	2.830739247	2.118265468	4.083437875
10289_at	0	0.319606705	0	0	0	0	0	0	0	0	0.325377068	0	0	0
1029_at	7.069153582	7.668171322	7.411295123	6.991510569	7.759655826	6.940745956	6.776154716	6.866846535	6.940078137	7.072667395	6.307055079	7.426489017	7.016859907	8.002785203
10290_at	3.602243129	3.938399192	3.555074037	3.406090138	4.104174474	4.094343747	3.490354823	4.018425537	4.114341481	4.048704982	3.380576265	4.391615982	3.603936289	4.049786645
10291_at	0.200367084	0.751178073	0.437629181	0.355120187	0.238476315	0.072951224	0.362522418	0.190206769	0.143200478	0.243049135	0.070089488	0.693182026	0	0.193864947
10293_at	7.118321887	6.113765172	6.392022338	5.372747161	5.909020879	5.94746631	5.995041879	5.943954656	5.679592703	6.265575426	6.633788284	5.557174578	7.064493073	7.409512618
10294_at	4.278154555	4.773371563	4.008837044	4.058157404	4.557330476	5.555609881	3.361623543	4.849079215	5.752514566	4.272695228	6.974276298	3.37398692	6.331045795	3.318914246
10295_at	0.172717817	0	0.249824229	0.200249955	0	0.151448151	0.105951366	0.202099339	0.15230701	0.1087787	0.14565867	0.20400066	0	0.386174993
10296_at	4.37009437	4.463559946	4.522840514	4.212809521	4.679956621	4.982537683	4.933350355	4.627821345	4.639749562	4.453479271	4.247629685	4.779888378	4.599582662	2.332053904
10297_at	3.624274843	2.296209726	2.32976383	2.8148406	2.126926836	2.059677551	2.109783448	2.558440315	2.394786021	3.053214521	3.49420616	2.823033767	2.508971408	4.99691152
10298_at	1.679652482	2.112853881	2.200636101	1.957278157	2.104752333	1.768299626	2.193008062	1.699428881	2.187673015	1.434427999	2.374768827	1.959622053	1.519634236	2.116570037
10299_at	8.009004555	7.99423633	8.331231485	8.122979188	8.314608394	8.723179492	8.464645923	8.279614745	8.482238024	8.74976359	8.116677037	9.49124832	7.899676131	7.101164479
103_at	0.079942927	0	0.088853254	0.047332885	0.040739054	0.035332534	0.048430247	0.224552187	0.070227626	0.121296924	0.251413616	0.212597616	0.153054962	0.185867732
1030_at	5.434180054	6.607420085	5.841117148	6.011227883	6.368061817	5.593057716	6.168794425	6.330937868	5.820190203	5.098316515	5.454968419	5.449351375	5.687936794	6.429948659
10300_at	0.211878685	0.175723772	0.435899017	0.127771363	0	0	0.19179208	0.64258767	0.096598575	0.524426779	2.105538738	1.027940354	0.697332403	3.345192757
10302_at	0.246177561	0	0	0	0	0	0	0.197436401	0	0.106189768	0.271695843	0.135875072	0.165853534	0.377786695
10307_at	3.324665087	3.548338774	2.810954748	4.423109983	4.341764274	4.203894236	3.453780458	4.054635874	3.761189396	5.524879207	5.548298413	5.776831155	4.534839332	8.881468768
10308_at	4.823260107	5.459171361	5.32485322	4.274725166	5.068328396	4.451563352	4.565466231	5.117408634	4.701957662	4.859036984	4.989244396	4.435692761	4.917579727	5.266257551
10309_at	0.289874685	0.448291282	0.994535898	0.605085407	0.376624549	0.17519018	0.616689999	1.155659116	1.200910888	0.349438472	0.319443107	0.669566111	0.196244382	0
1031_at	0.08657313	0.139178322	0.351414771	0	0.169093952	0	0	0.370152438	0	0.105900542	0	0.427263219	0	0.675366707
10311_at	0.111011654	0	0	0.189622894	0	0	0.067536425	0	0	0	0	0.327379732	0.210537826	0
10312_at	0.301979382	0	0.142528113	0.07658481	0.189601645	0.05731424	0.039702789	0.220546881	0.166467591	0.119057514	0.159234585	0.289781922	0.185499941	0.743541701
10313_at	5.592361792	5.844132671	5.454911885	5.275975396	5.781934867	4.934493806	5.33983863	5.11592668	5.60794212	5.429631314	5.552850814	5.392012207	5.564999678	5.856273237
10314_at	0	0.073839929	0.067185821	0.104453957	0	0	0.05440231	0.105450906	0	0.055880663	0.075290972	0.036372333	0	0
10316_at	0.133597083	0	0.051105993	0.191552809	0	0	0.231933283	0.229067464	0.060009475	0.042466788	0.313990284	0.300710482	0.067154249	0.434271188
10317_at	0.12702983	0.104826712	0.185015041	0.404120239	0	0	0.684060918	0.284104562	0.21557464	0	0.299427152	0.150462286	0	0.917249991
10318_at	5.662277743	8.051577423	5.837522667	7.918717062	8.377084288	6.587373226	6.669713515	6.998808513	6.606782797	4.367118159	4.688810059	4.023059357	4.468719465	2.662827333
10319_at	5.704788467	5.736456702	5.378939326	5.869613997	6.064948767	5.40043588	5.658679818	6.078094824	5.830202353	5.509724932	5.742978167	5.729334794	5.824612917	5.664255132
1032_at	4.863379923	5.891820876	5.386296632	4.819398645	4.707044741	4.247596813	5.471314192	5.09199611	4.756133122	5.253146558	5.114585811	5.841350411	4.843658976	5.340041682
10320_at	0.057674379	0	0.165126901	0.067296539	0.023471137	0	0.082229329	0.054611332	0.118625917	0.042838731	0.113390509	0.081956842	0.08962774	0.055712433
10322_at	2.774700792	3.11728421	3.313110681	3.20061145	3.812203876	2.919099404	3.198979177	3.109676773	3.599782713	3.042343049	2.856626381	3.695497183	3.244175546	1.209011123
10324_at	0.16914599	0.26748343	0	0.10140415	0	0.148293902	0.103710855	0.197960517	0.407858509	0	0.142619133	0.375310732	0	0
10326_at	0.029663872	0	0.086464414	0.101603246	0.059038171	0.051245971	0.070101077	0	0	0	0.142895228	0.092424878	0.05770401	0.263681679
10327_at	0.122657798	0	0	0	0	0	0.278201778	0.274816731	0	0.149633075	0.530819931	0.19068433	0	0
10328_at	0.329151066	0.143940569	0.131250299	0.292813293	0.174819284	0.416353471	0.206086254	0.20351774	0.292035083	0.211396877	0.514137523	0.327747025	0	1.348327036
10329_at	0	0	0	0	0.167879324	0.146430229	0	0	0	0.105123386	0	0.068829509	0	0
1033_at	2.504505138	3.186717122	1.321244531	2.374362773	2.439125314	3.289038198	3.190315586	2.988371508	1.898540004	1.703829705	3.550761141	2.283257546	2.63724001	2.846702998
10330_at	0.356188717	0.15658919	0.14283807	0.219004263	0.508234661	0.449508636	0.223786631	0.412624311	0.31634629	0.331894278	0.159578906	0.475278229	0.185897486	0.419981708
10331_at	0	0	0	0.175385491	0	0	0	0.177019078	0	0.094897623	0.127275406	0.233663243	0.148536053	0.847494108
10332_at	4.853682402	0	3.415935653	0.890942676	0.450843127	0	0.285263073	0.897506633	0	0.201374153	4.576499384	0.866416965	1.5416986	1.864626629
10333_at	4.336898413	4.832974268	4.094971261	2.287149812	4.843994594	4.780305957	4.917785512	4.949583409	4.06694572	5.709886097	3.820651784	4.902522323	3.348398975	4.16616354
103344718_at	1.784277374	1.068749089	1.231461474	2.258538796	1.130361159	2.125207202	0.558243728	1.518357917	2.627065317	1.968419263	1.835455488	1.55887603	0.827397415	1.439717419
10335_at	1.846989956	2.657106978	1.833030449	2.762571937	2.95382945	1.641795785	2.665389277	2.911264413	1.947740474	1.83841169	2.309010691	1.973889496	2.056851038	3.185733343
10336_at	1.033467513	0.652133965	1.052848927	0.464028356	0.5861269	0.934435704	0.967828688	1.406243994	1.287089234	0.634674169	1.058486908	1.415279207	0.476874491	0.881424396
10342_at	0.084520623	0	0	0.098471207	0	0	0	0	0	0	0.682384561	0.19423127	0	0
10343_at	0.214192092	0.135258548	0.162166271	0.18971568	0.111639669	0	0.132118061	0.250039739	0.275232978	0.069398556	0.137860191	0.43342952	0.210640118	0.254750733
10344_at	1.739728103	0	0.65964571	0.752589617	0	0	3.043212078	0	0	0.310486923	0.98346267	0.208189724	0	0
10345_at	0.097194902	0.032560008	0	0.023352522	0.039876591	0	0	0.046784281	0.034787347	0.048699085	0.246452722	0.062660457	0.076914219	0.093931669
10346_at	0.136401429	0	0.102596729	0	0.484152207	0	0.236638966	0.159941436	0.120104995	0.384386286	0.114806873	0.30666965	0.474639432	0.309529226
10347_at	7.981054186	7.821229266	8.443513485	7.500255097	6.763909446	6.999211529	7.570567213	7.347001264	7.767753145	7.184843692	8.267542467	6.546995971	8.351221494	9.58048382
10349_at	0.034506721	0	0.051002886	0	0	0	0	0.080304621	0.059888775	0.083552171	0.216313746	0.107141031	0	0
10350_at	0.117380096	0	0.044746141	0.06986538	0	0	0	0	0.103275527	0.037168223	0.098694628	0.286092592	0	0.140490258
10351_at	0	0.115287533	0.026983563	0.083349613	0	0	0.064410924	0.042688951	0.031730658	0	0.030289722	0.12565707	0.035549946	0
10352_at	0.605411299	0.099168207	0	0	0.43239222	0	0.272955324	0	0.204346597	0.146688241	0.195576419	0.272107358	0	0.274674462
1036_at	4.01467117	4.684025428	5.363281245	3.767259445	5.143991921	4.149512112	5.197596399	5.544920518	6.842377765	5.416512671	4.104559963	7.116519327	4.663534631	4.794367883
10360_at	0.232348242	0	0	0	0	0	0	0	0	0	0.369534493	0.354180847	0	0
10361_at	5.033772414	6.357054972	4.984662911	5.568127548	6.643355808	5.295040196	5.535153183	6.264906114	5.784596612	6.291291128	4.664290862	5.157383831	4.851090568	5.121863535
10362_at	8.873534542	8.609028017	8.354113041	8.662763392	8.193058421	8.414834249	8.78276666	8.632310071	8.775424275	8.407361934	8.607315038	8.877781333	8.713199816	9.852465953
10363_at	2.816701028	3.62798235	3.247940468	3.007727999	3.947776451	3.124917158	3.346511157	3.48687746	3.007136959	2.518866547	2.466627803	2.802229026	2.135206137	1.954122199
10365_at	0.150017569	0.123966636	0.315397734	0.469767965	0.150780203	0	0.091747337	0	0.13216776	0.09420789	0.450111967	0.648110435	0.147475938	0.842674021
10367_at	0.907674481	0.116879379	0	0.23999667	0.870978386	0	0.388202076	0.449495413	0.345609722	0.172392972	0.119141928	0.495980103	0.139108277	0
10368_at	0.079561659	0	0	0	0	0	0	0	0	0	0	0.239477531	0	0.348973209
10369_at	8.179645855	8.631507188	8.022570319	8.171176981	8.080201408	7.556270432	7.501447164	8.185336792	7.567323294	8.315706375	7.769387148	7.51582691	7.775118059	7.726996107
10370_at	0	0	0	0	0	0	0.333712413	0	0	0	0	0.157397339	0	0
10371_at	0.076833007	0	0	0	0	0	0	0	0	0.032038173	0.085319589	0.139626922	0	0
10376_at	0	0	0	0	0	0	0	0.499227173	0	0	0.66375892	0.273591965	0.228638914	1.180061002
10379_at	0.242035469	0.201085126	0	0.279591862	0	0	0.149840129	0.517967074	0	0.153777653	0.204865806	0.447397393	0.621256013	0
10380_at	0	0.092078837	0	0	0	0	0	0.131150333	0	0	0.343620159	0.045502012	0	0
10381_at	3.639175054	2.78242215	4.399291717	3.757229085	4.085390054	3.810602981	4.803019717	5.95981922	4.921034237	4.701949835	4.567929795	4.710499974	4.564415138	4.576624303
10382_at	2.445671883	1.683822343	2.760223265	2.01153223	0.538856841	1.121655027	1.312852895	3.03374147	2.05472498	2.347939659	4.696303018	3.435219297	3.267003506	6.043229402
10383_at	0.658047109	0.838916076	0.515590217	1.302199137	1.236191835	0	0.428993525	0.541569793	1.0086121	0.560242563	0.215271734	0.619970139	0.812998895	0.550820991
10384_at	8.814056824	8.364704835	8.708972179	8.022210202	8.120227664	9.282052701	8.066604512	8.599541098	7.234057259	8.562388453	8.556229438	8.975604579	9.076562656	7.676130619
10385_at	7.514667665	6.901797828	6.948116865	5.865576704	6.984954421	7.820271474	5.883603048	7.304044102	5.118033649	6.895662712	7.271633178	7.61948044	7.161527294	6.559604951
10388_at	0.097999389	0	0.049393137	0.185424245	0	0.057666409	0	0	0	0.041039378	0.209850063	0.269267439	0.064915514	0.421429348
1039_at	0.155018412	0	0.116784355	0.179901236	0.29641196	0	0.267722657	0.181574294	0.136601343	0	0.360942644	0.239559193	0.290221732	0.349087924
10390_at	0.389585683	0.326356778	0.546820991	0	0.27236322	0.12424243	0.168433665	0.574083512	0.785576787	0.531508462	0.229762386	0.269862086	0.139465919	1.319809232
10391_at	0.470585212	2.69031386	0.392564468	1.509526427	1.606171069	1.069345817	2.458302095	0.93508009	0.452435787	0.282023767	0.953963259	0.715495347	0.869056333	2.386989351
103910_at	9.834210652	10.93219775	9.933170845	10.25565108	11.03469457	10.82703064	10.10239814	10.64891981	10.65582545	10.90577295	10.1139185	9.652818542	10.18458293	7.584111532
10392_at	0.609599333	0.173219657	0.398861896	0.184986352	0.6666563	0.139725856	0.356214736	0.186703709	0.494890484	0.281984702	0.441375961	0.828063434	0.205425366	0.555816332
10393_at	0	0.085448846	0.077776526	0.06160063	0	0	0	0	0	0	0	0.236335661	0	0.238592524
10394_at	0	0.900255462	0	0.270790564	0	0	1.427976503	1.808239824	1.347081489	1.563021952	1.123331029	1.56839635	2.158408811	0
10395_at	0.136640452	0	0.069326077	0	0.047247079	0	0.237039759	0.108764961	0.041230551	0.029122092	0.186885504	0.161748558	0.090918088	0.110916758
10396_at	3.675675024	1.885832972	3.894002324	1.538923704	0.795365023	2.020124688	3.130763949	2.48143663	2.125214948	1.76985769	3.482217217	1.785112221	3.17757933	3.749242569
10397_at	0.041417175	0	0.061147597	0	0	0	0.097344935	0	0.071757435	0	0	0.245503441	0.080262465	0.507631232
10398_at	0	0	0	0.201499029	0.33047895	0	0.3860964	0.683026576	0	0	0.279639139	0	0	1.16085581
104_at	5.103882395	5.678743752	4.912242223	5.807146408	6.004674519	5.844006575	5.818283799	5.704555334	5.859383672	5.13759128	5.412835272	4.98537479	5.540310697	5.870947499
1040_at	0.094292238	0.077657635	0	0.109795248	0	0	0	0.213770866	0	0.115275213	0	0.343553345	0	0.217848987
10400_at	0	0	0.200255689	0.303970917	0	0	0.310418087	0.774483187	0.233135706	0.167818979	0.416490474	0.399442646	0	0.975931074
10402_at	0.050315552	0	0	0	0	0	0	0	0	0	0.161676544	0.079313847	0	0
10403_at	7.239137342	7.620110746	7.652730672	7.58423843	8.063806516	9.121139008	7.333731102	7.67986982	8.448734762	9.513933476	7.092124044	8.085368687	7.629004746	8.212384852
10404_at	0	0	0	0.127049694	0	0	0	0.456151373	0	0.133351754	0	0	0	0
10406_at	0	0	0	0.397254099	0.627069909	0	0	0	0	1.73735369	0.929557589	0.281641801	0	0
10407_at	0	0	0	0	0	0	0	0	0	0	0	0.414349412	0	1.006070999
10408_at	0	0	0	0	0	0	0	0.372405929	0	0.106605701	0.142784661	0.136401887	0	0.37913662
10409_at	7.280779372	7.58883994	7.785157811	7.100014641	6.560729294	5.36060766	5.472818579	5.80772914	7.46817185	5.538481118	7.227057195	6.425769055	7.011826215	6.62344081
1041_at	4.416198664	4.483839048	4.350776455	4.961006378	4.729530794	5.90113164	4.543829659	5.260016012	5.048815969	4.86813982	4.530060205	5.639363063	4.651064846	6.02560992
10410_at	11.34434383	12.19724623	11.7322822	12.434751	12.18527962	11.42790607	11.40634055	11.66118973	12.69959499	12.94863043	11.38372825	12.14030066	12.50410057	9.939698076
10411_at	0.117479944	0	0.035938663	0.187838074	0.140583607	0.161093882	0.267037132	0.05675467	0	0.087721026	0.261142277	0.282321506	0.222374784	0.653769262
10412_at	1.746236144	0.945237045	1.757201605	1.466986558	0.649093973	1.400269032	1.752929235	1.079763024	2.10387027	0	0.704382902	1.405932208	1.60184403	1.241166587
10413_at	0.318025742	1.222049128	0.665936627	0.194551878	0.482032658	0.060638084	0.469060403	0.814055853	0.963500621	0.241522099	0.497758151	0.595055473	0.133420409	0.308093934
10417_at	0.45530196	0.591093947	0.351414771	0.591526225	0.697560967	0.147497485	0.800021423	0.196915057	0.900194661	0.296895271	0.499048682	0.624466363	0.571377544	0.675366707
10418_at	0.042402185	0	0.062591768	0.188631162	0.163430844	0.073020449	0.050667082	0	0.07344587	0.052045752	0.200994828	0.19217843	0	0
10419_at	1.231062077	0.13216234	0.83494124	0.866341264	0.305193751	0	1.60211924	0.872773385	1.401212708	1.107264757	2.208263812	2.256420145	2.154552078	4.358260792
10420_at	3.98271917	3.927825445	3.513237813	3.447268457	4.332186565	3.850561722	4.216353117	4.393101934	4.252419452	3.891609609	4.424279938	4.284941874	4.31285251	4.596238944
10421_at	0.975428964	0.3507034	0.24774766	0.373064517	0.419946413	0.449543926	0.435522992	0.674499834	0.372099126	0.142054504	1.037555003	0.738942388	0.220384881	1.598197868
10422_at	7.71528501	7.469458259	7.176153159	8.841807036	7.427562359	8.799231964	7.202337299	7.092602923	7.04684597	7.475015068	7.236009535	8.482625649	8.682573322	7.295528036
10423_at	7.186248647	7.639605803	6.813062901	6.629385855	7.097862341	6.103119619	6.754409821	6.918185576	6.88632876	6.176858647	7.189445162	5.559962677	7.661987991	8.765547526
10424_at	0.054334663	0	0	0	0	0	0	0.12533028	0	0.06663001	0	0.126540841	0.104862861	0
10425_at	3.900485057	2.920620053	3.561286961	3.230867236	2.948296157	3.372014033	3.484907393	2.709060359	2.795151543	3.120972956	3.122893597	2.983909338	3.383945621	1.622104537
10426_at	0.13992176	0	0.10527616	0	0	0	0.043361197	0	0	0	0	0.19144087	0.070410079	0.452780616
10427_at	0.040197229	0.065254613	0	0.136503095	0.155260451	0	0.048039454	0	0.318884091	0	0.462180194	0.394997183	0.077928822	0.347944169
10428_at	0.30109885	0.325816068	0.545978335	0.240182672	0.390777791	0.182251388	0.245389402	0	0.624644889	0	0.719147022	0.577971048	0.20409577	0
1043_at	0	0.582038285	0	0	0	0	0	0	0	0.458109978	0.59166574	0	1.132406537	0
10430_at	0.212439549	0	0	0	0	0	0	0.459588403	0	0	0.339181994	1.00754812	0.391368004	0
10432_at	4.325300617	4.786746761	4.364961898	3.519842228	4.563675945	3.553223268	4.355254061	3.749308432	4.010275492	3.973497377	4.020106701	4.075816216	3.707510837	4.51449597
10434_at	0.07512693	0	0	0	0	0	0	0	0	0	0.237078172	0.060129115	0	0
10435_at	7.180759358	7.632979539	7.166746681	6.750806839	7.648841663	7.449465079	7.00718419	7.063293594	7.149769599	6.601333699	6.812131778	7.251625692	6.348829899	7.105895152
10436_at	6.299648409	6.689088366	6.266589244	7.206457936	6.936062303	6.644620393	6.903103101	6.418178727	7.109103765	6.377390267	6.340932612	6.43514542	6.428195124	6.185869854
10437_at	0.674741318	0	0.915680839	0.607487203	0	0.332831009	2.402607092	2.060985772	0.83438683	0.79443142	1.318649799	1.277580713	0.370545241	1.286336116
10438_at	0.162667639	0	0	0	0	0	0.192864002	0	0	0	0	0.25103112	0	0.656340455
10439_at	0.744865984	0	0.822334152	0.246310813	0.213960007	0.428653316	0.65230484	0.645275478	0.097083244	0.574920909	1.044486123	0.866267869	0.20936858	0.46858773
1044_at	0.119668545	0.19109359	0	0.139146718	0.231305222	0	0	0.268448152	0.203432345	0.146019036	0	0.35098714	0.226369978	0
10440_at	6.803052146	6.90935488	6.761876247	6.201023225	6.696478935	7.158007399	6.886818105	6.946347311	6.639044234	6.819496602	6.756257972	7.093282739	6.541968568	5.565893386
10443_at	0.181495726	0.101890255	0.137036882	0.242583859	0.238422902	0	0.075259399	1.076923118	0.108685302	0.254133322	0.533989178	0.214253805	0.286230082	0.281767579
10444_at	0.129739967	0.072262709	0.128628882	0	0.088232316	0	0.053232646	0	0	0.054679812	0.143785965	0.378148609	0.167648123	0.813068718
10445_at	0.24645264	0	0.244423277	0.195849218	0	0	0.375903505	0	0	0.205328814	0.271996839	0.428760838	0.314934703	0.378190657
10446_at	0.109093576	0	0.055089605	0.166867595	0	0	0.129786621	0.168426388	0.06467168	0.045787626	0.061766523	0.273180309	0.072357754	0.171690153
10447_at	0.075770738	0	0	0	0	0	0	0.327719201	0	0	0.443976558	0	0	0
10449_at	0.110016861	0	0	0	0	0	0	0	0	0	0	0.324651167	0	0
1045_at	0	0.077309338	0.070350146	0.055689084	0	0	0	0	0.082511611	0.058523273	0.224628447	0.181191278	0	0
10450_at	6.967919243	6.932699521	6.869922422	6.723606234	7.101379302	6.533467411	7.096984194	7.25189555	7.210351371	6.448628907	6.771092661	6.511915599	6.402348881	4.447066688
10451_at	0	0	0.023534597	0.072875436	0	0.027517863	0	0.210353048	0.027680732	0.095083261	0.221998089	0.133425011	0.031017769	0.458166409
10452_at	2.220397945	1.429726551	2.577256544	1.369426054	1.378467279	1.167669908	2.323328636	2.772504546	3.04351137	2.209712425	4.105824864	3.146607077	3.114180544	6.94402547
10454_at	4.174985672	3.408379524	3.864704838	2.89872731	3.347058948	3.992686703	4.281751856	4.249179701	4.435384731	4.301407032	4.062786588	4.19733229	4.236525646	4.463898796
