	conf.int.low	foldChange.MLE	conf.int.up	conservative.foldChange	Signed.P.Zscore	Signed.Q.Value
AHCY	-3.05202163963746	-1.00066283266802	0.850563407767817	0	-1.05723861157482	-2.96502936349372e-05
PSME2	-2.40159079840324	-0.800530266134413	0.65043084123421	0	-1.0574347585851	-2.96502936349372e-05
CCNA2	-3.50231991433806	-1.20079539920162	1.05069597430142	0	-1.05786774435518	-2.96502936349372e-05
RARS1	-2.70178964820365	-0.900596549401214	0.750497124501012	0	-1.05869188037323	-2.96502936349372e-05
PRELID1	-2.75182278983705	-0.950629691034615	0.750497124501012	0	-1.0595168984593	-2.96502936349372e-05
PPBP	-5.5536787213075	-2.70178964820365	2.40159079840324	0	-1.06040022925025	-2.96502936349372e-05
SLC25A17	-2.60172336493685	-0.900596549401214	0.700463982867611	0	-1.06098342487054	-2.96502936349372e-05
RRS1	-3.55235305597146	-1.25082854083502	1.00066283266802	0	-1.06312335231493	-2.96502936349372e-05
LRR1	-4.95328102170667	-2.05135880696944	1.60106053226883	0	-1.06408254482236	-2.96502936349372e-05
PHF5A	-2.75182278983705	-0.950629691034615	0.800530266134416	0	-1.06637222276521	-2.96502936349372e-05
BARD1	-4.30285018047248	-1.40092796573523	1.20079539920162	0	-1.06660249061353	-2.96502936349372e-05
CARMIL2	-3.90258504740528	-1.25082854083502	1.00066283266802	0	-1.06764784589908	-2.96502936349372e-05
SNORD53	-4.75314845517308	-2.50165708167004	1.60106053226883	0	-1.06846606061055	-2.96502936349372e-05
INKA1	-2.55169022330344	-0.850563407767817	0.700463982867611	0	-1.06926695334302	-2.96502936349372e-05
MAP2K3	-2.55169022330344	-0.900596549401214	0.700463982867611	0	-1.07066251817064	-2.96502936349372e-05
AAGAB	-2.90192221473725	-0.950629691034615	0.750497124501012	0	-1.07127202322542	-2.96502936349372e-05
TNRC6A	-2.65175650657025	-0.900596549401214	0.700463982867611	0	-1.07535266491998	-2.96502936349372e-05
SLC38A2	-2.75182278983705	-0.950629691034615	0.750497124501012	0	-1.07664154148196	-2.96502936349372e-05
EXT1	-4.9032478800733	-1.50099424900203	1.30086168246842	0	-1.07781738785535	-2.96502936349372e-05
ZNHIT6	-3.35222048943787	-1.15076225756822	0.900596549401214	0	-1.07789817690233	-2.96502936349372e-05
HSF2	-2.60172336493685	-0.900596549401214	0.700463982867611	0	-1.07863939310653	-2.96502936349372e-05
C12orf4	-3.40225363107127	-1.15076225756822	0.900596549401214	0	-1.07981741570676	-2.96502936349372e-05
TBC1D8B	-4.15275075557229	-1.45096110736862	1.20079539920162	0	-1.07991174126875	-2.96502936349372e-05
FAM185A	-5.40357929640731	-2.25149137350304	2.15142509023624	0	-1.08002136787488	-2.96502936349372e-05
TTBK2	-4.60304903027289	-1.40092796573523	1.15076225756822	0	-1.0807125053787	-2.96502936349372e-05
EGF	-4.80318159680648	-1.80119309880243	1.40092796573523	0	-1.08090534523444	-2.96502936349372e-05
PERM1	-4.65308217190629	-2.25149137350304	1.50099424900203	0	-1.08234419808318	-2.96502936349372e-05
GATAD2B	-2.45162394003664	-0.850563407767817	0.65043084123421	0	-1.08305680452895	-2.96502936349372e-05
REEP4	-3.80251876413847	-1.20079539920162	0.950629691034615	0	-1.085152579708	-2.96502936349372e-05
DGKA	-3.10205478127086	-1.10072911593482	0.900596549401214	0	-1.08616421957019	-2.96502936349372e-05
RGCC	-2.80185593147045	-0.900596549401214	0.700463982867611	0	-1.08677204702174	-2.96502936349372e-05
MSL3	-4.95328102170667	-2.25149137350304	1.60106053226883	0	-1.09224606074237	-2.96502936349372e-05
SDHAF1	-4.65308217190629	-2.20145823186964	1.50099424900203	0	-1.09225104533175	-2.96502936349372e-05
EGR1	-3.15208792290426	-1.10072911593482	0.850563407767817	0	-1.09308403556434	-2.96502936349372e-05
DIMT1	-3.20212106453766	-1.10072911593482	0.850563407767817	0	-1.09340605709538	-2.96502936349372e-05
ATP5F1E	-2.35155765676984	-0.800530266134413	0.600397699600813	0	-1.09398332812539	-2.96502936349372e-05
GGCT	-4.55301588863948	-1.60106053226883	1.55102739063543	0	-1.09517423188148	-2.96502936349372e-05
UQCR10	-2.30152451513644	-0.800530266134413	0.600397699600813	0	-1.09724843513128	-2.96502936349372e-05
UTP3	-2.55169022330344	-0.900596549401214	0.65043084123421	0	-1.09742382265691	-2.96502936349372e-05
HSD17B4	-3.15208792290426	-1.20079539920162	0.950629691034615	0	-1.09857251274589	-2.96502936349372e-05
SOCS7	-4.70311531353967	-1.50099424900203	1.25082854083502	0	-1.09909622180434	-2.96502936349372e-05
PCBD1	-3.35222048943787	-1.15076225756822	0.850563407767817	0	-1.10007240912198	-2.96502936349372e-05
PNO1	-2.90192221473725	-1.05069597430142	0.800530266134416	0	-1.10153102031957	-2.96502936349372e-05
SNORD42B	-4.9032478800733	-2.25149137350304	1.55102739063543	0	-1.10184621268672	-2.96502936349372e-05
UBAP1L	-4.65308217190629	-2.10139194860284	1.45096110736863	0	-1.10185611750581	-2.96502936349372e-05
TMEM150A	-5.45361243804068	-2.80185593147045	2.05135880696944	0	-1.10244734634108	-2.96502936349372e-05
TJP3	-4.70311531353967	-2.20145823186964	1.50099424900203	0	-1.10400499373961	-2.96502936349372e-05
RIN1	-4.70311531353967	-2.20145823186964	1.45096110736863	0	-1.10573651602	-2.96502936349372e-05
KCTD13	-5.20344672987368	-1.80119309880243	1.60106053226883	0	-1.10815709882757	-2.96502936349372e-05
HRH2	-5.30351301314049	-2.00132566533604	2.10139194860284	0	-1.10882102695063	-2.96502936349372e-05
H2AC4	-5.00331416334008	-1.70112681553563	1.30086168246842	0	-1.10945502099006	-2.96502936349372e-05
BMS1	-3.20212106453766	-1.10072911593482	0.850563407767817	0	-1.11125402620076	-2.96502936349372e-05
CKS2	-2.50165708167004	-0.900596549401214	0.65043084123421	0	-1.11264253320299	-2.96502936349372e-05
BRD9	-2.75182278983705	-0.950629691034615	0.65043084123421	0	-1.11269509055473	-2.96502936349372e-05
RAPGEF5	-4.85321473843989	-1.55102739063543	1.15076225756822	0	-1.1129627502649	-2.96502936349372e-05
CRELD2	-4.30285018047248	-1.40092796573523	1.10072911593482	0	-1.11450495916245	-2.96502936349372e-05
IER2	-2.45162394003664	-0.850563407767817	0.600397699600813	0	-1.11496846449336	-2.96502936349372e-05
CD28	-4.10271761393888	-1.35089482410183	1.15076225756822	0	-1.1161390745921	-2.96502936349372e-05
CCDC187	-4.65308217190629	-2.15142509023624	1.45096110736863	0	-1.11837178340842	-2.96502936349372e-05
NSDHL	-3.30218734780446	-1.15076225756822	0.850563407767817	0	-1.11869029770874	-2.96502936349372e-05
TMEM138	-3.55235305597146	-1.20079539920162	0.900596549401214	0	-1.1189659381464	-2.96502936349372e-05
RNF7	-2.60172336493685	-0.900596549401214	0.65043084123421	0	-1.11954349729171	-2.96502936349372e-05
UBE2D2	-2.70178964820365	-0.950629691034615	0.65043084123421	0	-1.12131633772288	-2.96502936349372e-05
RBM34	-3.40225363107127	-1.15076225756822	0.850563407767817	0	-1.12206639028929	-2.96502936349372e-05
SLC10A1	-4.60304903027289	-1.40092796573523	1.05069597430142	0	-1.1228759478284	-2.96502936349372e-05
RPS6KL1	-4.60304903027289	-2.15142509023624	1.40092796573523	0	-1.12420644936397	-2.96502936349372e-05
IL2	-3.95261818903866	-1.30086168246842	0.950629691034615	0	-1.12680536334182	-2.96502936349372e-05
VEGFC	-5.05334730497349	-2.45162394003664	1.75115995716903	0	-1.12742851933882	-2.96502936349372e-05
PHF20L1	-2.65175650657025	-0.900596549401214	0.600397699600813	0	-1.13084106971103	-2.96502936349372e-05
CXXC1	-3.65241933923828	-1.20079539920162	0.900596549401214	0	-1.13209041322197	-2.96502936349372e-05
ADSS2	-2.85188907310385	-1.00066283266802	0.700463982867611	0	-1.13288961302525	-2.96502936349372e-05
ISCA1	-2.60172336493685	-0.900596549401214	0.600397699600813	0	-1.1333731522617	-2.96502936349372e-05
SLC25A30	-3.05202163963746	-1.00066283266802	0.700463982867611	0	-1.13355129329291	-2.96502936349372e-05
NOMO1	-3.00198849800405	-1.05069597430142	0.750497124501012	0	-1.13399785024906	-2.96502936349372e-05
NOMO2	-3.00198849800405	-1.05069597430142	0.750497124501012	0	-1.13399785024906	-2.96502936349372e-05
NOMO3	-3.00198849800405	-1.05069597430142	0.750497124501012	0	-1.13399785024906	-2.96502936349372e-05
LOC102723728	-3.00198849800405	-1.05069597430142	0.750497124501012	0	-1.13399785024906	-2.96502936349372e-05
PBXIP1	-3.20212106453766	-1.15076225756822	0.800530266134416	0	-1.1354055335385	-2.96502936349372e-05
NUP98	-2.45162394003664	-0.900596549401214	0.600397699600813	0	-1.13653254724637	-2.96502936349372e-05
MBLAC2	-5.1033804466069	-2.40159079840324	1.70112681553563	0	-1.13681521549147	-2.96502936349372e-05
INTS12	-3.60238619760487	-1.25082854083502	1.00066283266802	0	-1.1374688165744	-2.96502936349372e-05
GMPS	-2.75182278983705	-1.05069597430142	0.700463982867611	0	-1.13864940622525	-2.96502936349372e-05
OSM	-5.05334730497349	-1.90125938206923	1.35089482410183	0	-1.13923798431271	-2.96502936349372e-05
SARS2	-4.9032478800733	-1.60106053226883	1.30086168246842	0	-1.1416703417188	-2.96502936349372e-05
POU5F2	-4.70311531353967	-2.20145823186964	1.40092796573523	0	-1.14208849485681	-2.96502936349372e-05
PDE1B	-5.30351301314049	-2.10139194860284	1.75115995716903	0	-1.14262978154414	-2.96502936349372e-05
CHMP4C	-4.95328102170667	-1.90125938206923	1.75115995716903	0	-1.14274163258018	-2.96502936349372e-05
ASCC3	-2.85188907310385	-1.05069597430142	0.750497124501012	0	-1.14564962490578	-2.96502936349372e-05
IGSF6	-5.1534135882403	-2.15142509023624	1.65109367390223	0	-1.1460786380065	-2.96502936349372e-05
WASHC4	-2.75182278983705	-1.00066283266802	0.65043084123421	0	-1.14790745964883	-2.96502936349372e-05
LIG4	-5.1534135882403	-2.80185593147045	1.50099424900203	0	-1.14849046958392	-2.96502936349372e-05
TOP1	-2.45162394003664	-0.850563407767817	0.550364557967412	0	-1.14850806306868	-2.96502936349372e-05
HAAO	-4.80318159680648	-1.35089482410183	1.00066283266802	0	-1.14966199127203	-2.96502936349372e-05
TMEM218	-4.65308217190629	-1.55102739063543	1.20079539920162	0	-1.15017950574662	-2.96502936349372e-05
C1D	-2.55169022330344	-0.900596549401214	0.600397699600813	0	-1.15120418177236	-2.96502936349372e-05
DOK5	-4.95328102170667	-2.80185593147045	1.50099424900203	0	-1.15360893618317	-2.96502936349372e-05
VPS28	-2.45162394003664	-0.900596549401214	0.600397699600813	0	-1.1552515975266	-2.96502936349372e-05
CCDC168	-6.20410956254173	-2.40159079840324	2.00132566533604	0	-1.15732893355159	-2.96502936349372e-05
ORMDL3	-3.15208792290426	-1.15076225756822	0.750497124501012	0	-1.15834150563837	-2.96502936349372e-05
CYB561D1	-4.85321473843989	-1.55102739063543	1.15076225756822	0	-1.16046731069499	-2.96502936349372e-05
KLHL36	-5.05334730497349	-2.30152451513644	1.50099424900203	0	-1.16054969891982	-2.96502936349372e-05
CSF2RA	-3.50231991433806	-1.20079539920162	0.800530266134416	0	-1.16164422086164	-2.96502936349372e-05
TTC7B	-3.95261818903866	-1.25082854083502	0.900596549401214	0	-1.16307614645854	-2.96502936349372e-05
TMEM70	-4.05268447230547	-1.50099424900203	1.05069597430142	0	-1.16324177241284	-2.96502936349372e-05
ATP5MC3	-2.50165708167004	-0.950629691034615	0.600397699600813	0	-1.16346504630048	-2.96502936349372e-05
C17orf98	-4.55301588863948	-2.15142509023624	1.30086168246842	0	-1.16393951448115	-2.96502936349372e-05
ZNF703	-5.05334730497349	-2.25149137350304	1.45096110736863	0	-1.16503428913833	-2.96502936349372e-05
ISOC1	-2.70178964820365	-0.950629691034615	0.600397699600813	0	-1.16659993479106	-2.96502936349372e-05
OXLD1	-4.35288332210588	-1.55102739063543	1.00066283266802	0	-1.16720009061429	-2.96502936349372e-05
MTFP1	-4.95328102170667	-2.05135880696944	1.45096110736863	0	-1.16791857931941	-2.96502936349372e-05
SIX5	-3.85255190577187	-1.40092796573523	0.900596549401214	0	-1.16987664369029	-2.96502936349372e-05
RIPOR1	-2.85188907310385	-1.05069597430142	0.65043084123421	0	-1.1701758193741	-2.96502936349372e-05
PPM1K	-2.85188907310385	-1.00066283266802	0.65043084123421	0	-1.17028044349072	-2.96502936349372e-05
TAB1	-4.15275075557229	-1.35089482410183	0.900596549401214	0	-1.17088874869262	-2.96502936349372e-05
CLUAP1	-4.70311531353967	-2.25149137350304	1.35089482410183	0	-1.17107582725424	-2.96502936349372e-05
GPATCH2L	-3.95261818903866	-1.50099424900203	1.00066283266802	0	-1.17128618102735	-2.96502936349372e-05
M1AP	-4.9032478800733	-1.85122624043583	1.50099424900203	0	-1.17290191978597	-2.96502936349372e-05
INTS4	-3.15208792290426	-1.15076225756822	0.750497124501012	0	-1.17302445177544	-2.96502936349372e-05
TUBA1B	-2.50165708167004	-0.900596549401214	0.550364557967412	0	-1.17467014873538	-2.96502936349372e-05
FBXO16	-5.05334730497349	-2.00132566533604	1.40092796573523	0	-1.17523375889567	-2.96502936349372e-05
RANBP6	-3.75248562250506	-1.35089482410183	0.900596549401214	0	-1.17651898743852	-2.96502936349372e-05
POLR3B	-3.20212106453766	-1.15076225756822	0.750497124501012	0	-1.17837982372836	-2.96502936349372e-05
OLFM2	-4.9032478800733	-2.25149137350304	1.35089482410183	0	-1.17854375363431	-2.96502936349372e-05
VPS4A	-3.80251876413847	-1.30086168246842	0.850563407767817	0	-1.17859801553279	-2.96502936349372e-05
ABCG1	-2.70178964820365	-1.00066283266802	0.65043084123421	0	-1.18062660852478	-2.96502936349372e-05
TNFAIP6	-5.45361243804068	-2.60172336493685	1.70112681553563	0	-1.18305778436075	-2.96502936349372e-05
PHLDB3	-5.05334730497349	-1.95129252370263	1.25082854083502	0	-1.18355462603413	-2.96502936349372e-05
NPM3	-3.60238619760487	-1.25082854083502	0.800530266134416	0	-1.18405603773185	-2.96502936349372e-05
NAA38	-2.70178964820365	-1.00066283266802	0.65043084123421	0	-1.18434259554302	-2.96502936349372e-05
PRRT1	-4.80318159680648	-2.30152451513644	1.30086168246842	0	-1.1893651567674	-2.96502936349372e-05
U2AF1L4	-5.00331416334008	-2.35155765676984	1.40092796573523	0	-1.1902616118791	-2.96502936349372e-05
ATOX1	-2.55169022330344	-0.950629691034615	0.550364557967412	0	-1.19105061023042	-2.96502936349372e-05
AS3MT	-2.65175650657025	-1.00066283266802	0.600397699600813	0	-1.19119972373725	-2.96502936349372e-05
RASL11B	-5.20344672987368	-2.20145823186964	1.35089482410183	0	-1.19129958082269	-2.96502936349372e-05
TRAPPC10	-3.90258504740528	-1.40092796573523	0.900596549401214	0	-1.19160047819748	-2.96502936349372e-05
DYNC1LI1	-2.65175650657025	-0.950629691034615	0.600397699600813	0	-1.19182311415075	-2.96502936349372e-05
PKD1	-4.35288332210588	-1.40092796573523	0.900596549401214	0	-1.19349874850287	-2.96502936349372e-05
NR4A1	-2.60172336493685	-1.00066283266802	0.65043084123421	0	-1.19351400633835	-2.96502936349372e-05
PMAIP1	-4.60304903027289	-2.20145823186964	1.25082854083502	0	-1.19427580887622	-2.96502936349372e-05
ACTA1	-4.65308217190629	-1.60106053226883	1.00066283266802	0	-1.19431328453267	-2.96502936349372e-05
CCDC138	-3.95261818903866	-1.40092796573523	0.900596549401214	0	-1.19489604782648	-2.96502936349372e-05
PPP2R2A	-2.50165708167004	-0.900596549401214	0.550364557967412	0	-1.19820618725403	-2.96502936349372e-05
IL17F	-4.95328102170667	-2.40159079840324	1.45096110736863	0	-1.19884711476014	-2.96502936349372e-05
SUPT6H	-2.85188907310385	-1.05069597430142	0.600397699600813	0	-1.20083307274305	-2.96502936349372e-05
RRP12	-3.70245248087165	-1.30086168246842	0.800530266134416	0	-1.20177464787738	-2.96502936349372e-05
CCDC88B	-4.80318159680648	-1.65109367390223	1.00066283266802	0	-1.20259984219379	-2.96502936349372e-05
HERPUD2	-3.05202163963746	-1.10072911593482	0.65043084123421	0	-1.20414963060795	-2.96502936349372e-05
AMD1	-2.55169022330344	-0.950629691034615	0.550364557967412	0	-1.20432264508598	-2.96502936349372e-05
LRRC58	-2.70178964820365	-1.00066283266802	0.600397699600813	0	-1.20514168834289	-2.96502936349372e-05
BCCIP	-2.65175650657025	-1.00066283266802	0.600397699600813	0	-1.20675898645707	-2.96502936349372e-05
GCNT7	-4.80318159680648	-2.70178964820365	1.40092796573523	0	-1.20910703923023	-2.96502936349372e-05
RRP15	-3.05202163963746	-1.10072911593482	0.65043084123421	0	-1.21159585082823	-2.96502936349372e-05
ARHGAP33	-4.80318159680648	-1.60106053226883	1.00066283266802	0	-1.21171110759697	-2.96502936349372e-05
CCDC124	-3.75248562250506	-1.35089482410183	0.800530266134416	0	-1.21189666548611	-2.96502936349372e-05
RILPL2	-3.60238619760487	-1.30086168246842	0.750497124501012	0	-1.21198832675638	-2.96502936349372e-05
CCDC25	-2.80185593147045	-1.00066283266802	0.600397699600813	0	-1.21222167913734	-2.96502936349372e-05
SLC25A33	-5.05334730497349	-2.20145823186964	1.25082854083502	0	-1.21299995038431	-2.96502936349372e-05
PHF7	-3.70245248087165	-1.35089482410183	0.800530266134416	0	-1.21354182878582	-2.96502936349372e-05
H3C1	-4.70311531353967	-2.30152451513644	1.25082854083502	0	-1.21363083092177	-2.96502936349372e-05
PNPLA3	-4.85321473843989	-2.35155765676984	1.30086168246842	0	-1.21624615827382	-2.96502936349372e-05
DYRK3	-3.15208792290426	-1.20079539920162	0.700463982867611	0	-1.21720486760739	-2.96502936349372e-05
FAM71E1	-4.95328102170667	-2.40159079840324	1.30086168246842	0	-1.22013382552372	-2.96502936349372e-05
KLHL28	-3.80251876413847	-1.45096110736862	0.800530266134416	0	-1.2219633295385	-2.96502936349372e-05
ISY1	-2.90192221473725	-1.05069597430142	0.600397699600813	0	-1.2240865100874	-2.96502936349372e-05
ISY1-RAB43	-2.90192221473725	-1.05069597430142	0.600397699600813	0	-1.2240865100874	-2.96502936349372e-05
AACS	-4.15275075557229	-1.50099424900203	1.00066283266802	0	-1.22476666050426	-2.96502936349372e-05
CDK13	-3.00198849800405	-1.10072911593482	0.600397699600813	0	-1.22507657287035	-2.96502936349372e-05
C9orf16	-4.85321473843989	-2.05135880696944	1.25082854083502	0	-1.22689807665995	-2.96502936349372e-05
CFAP20	-2.90192221473725	-1.10072911593482	0.600397699600813	0	-1.23011791888815	-2.96502936349372e-05
OCEL1	-5.1033804466069	-2.15142509023624	1.30086168246842	0	-1.23019552916025	-2.96502936349372e-05
C10orf95	-4.75314845517308	-2.35155765676984	1.25082854083502	0	-1.23119129304665	-2.96502936349372e-05
FAM162A	-2.90192221473725	-1.10072911593482	0.600397699600813	0	-1.232043659149	-2.96502936349372e-05
NUBP2	-2.90192221473725	-1.05069597430142	0.600397699600813	0	-1.23511637919021	-2.96502936349372e-05
MEMO1	-3.00198849800405	-1.05069597430142	0.600397699600813	0	-1.23572897861913	-2.96502936349372e-05
ELP3	-3.15208792290426	-1.10072911593482	0.600397699600813	0	-1.23879207375643	-2.96502936349372e-05
PPME1	-3.25215420617106	-1.15076225756822	0.65043084123421	0	-1.23991478665434	-2.96502936349372e-05
CHRNB2	-4.75314845517308	-2.45162394003664	1.25082854083502	0	-1.24085511532033	-2.96502936349372e-05
RRN3	-2.60172336493685	-0.950629691034615	0.500331416334008	0	-1.24100449851427	-2.96502936349372e-05
SPR	-3.80251876413847	-1.40092796573523	0.800530266134416	0	-1.24112884494685	-2.96502936349372e-05
CLIC4	-3.35222048943787	-1.15076225756822	0.65043084123421	0	-1.24524441284824	-2.96502936349372e-05
NOP58	-2.55169022330344	-0.950629691034615	0.500331416334008	0	-1.24986717915889	-2.96502936349372e-05
MRGPRE	-4.55301588863948	-1.65109367390223	0.950629691034615	0	-1.25138889368535	-2.96502936349372e-05
CYP51A1	-3.80251876413847	-1.35089482410183	0.800530266134416	0	-1.25165049368337	-2.96502936349372e-05
CEBPD	-4.9032478800733	-2.55169022330344	1.25082854083502	0	-1.25179274413883	-2.96502936349372e-05
CENPW	-3.20212106453766	-1.20079539920162	0.65043084123421	0	-1.25183354728313	-2.96502936349372e-05
CHRAC1	-2.60172336493685	-1.00066283266802	0.500331416334008	0	-1.25362716556301	-2.96502936349372e-05
FNDC10	-4.9032478800733	-1.95129252370263	1.10072911593482	0	-1.25711329547209	-2.96502936349372e-05
UBQLN2	-3.90258504740528	-1.40092796573523	0.800530266134416	0	-1.25811605929404	-2.96502936349372e-05
PRRC1	-2.95195535637065	-1.10072911593482	0.550364557967412	0	-1.26060986388317	-2.96502936349372e-05
SRFBP1	-3.45228677270465	-1.35089482410183	0.700463982867611	0	-1.26127960793122	-2.96502936349372e-05
TUBB3	-4.95328102170667	-2.60172336493685	1.25082854083502	0	-1.26246014058371	-2.96502936349372e-05
MAP1B	-5.05334730497349	-1.50099424900203	0.850563407767817	0	-1.26548368806146	-2.96502936349372e-05
LTV1	-3.20212106453766	-1.15076225756822	0.600397699600813	0	-1.26566728498503	-2.96502936349372e-05
SMYD4	-4.50298274700607	-1.70112681553563	1.00066283266802	0	-1.26640572635492	-2.96502936349372e-05
IL27RA	-3.95261818903866	-1.40092796573523	0.800530266134416	0	-1.26671835472292	-2.96502936349372e-05
MRPL42	-2.60172336493685	-0.950629691034615	0.500331416334008	0	-1.26688830606026	-2.96502936349372e-05
TMEM65	-4.10271761393888	-1.50099424900203	0.800530266134416	0	-1.26935505508817	-2.96502936349372e-05
C14orf132	-4.85321473843989	-2.45162394003664	1.20079539920162	0	-1.26962859688434	-2.96502936349372e-05
